"Species"	"number_wasps"	"w"	"total_alive"	"total_nested"	"total_usurp"	"total_coNested"
"dominula"	200	9	5	5	1	1
"dominula"	200	10	5	5	0	4
"dominula"	200	11	5	5	0	1
"dominula"	200	12	6	6	0	2
"dominula"	200	13	4	4	0	3
"dominula"	200	14	7	7	0	6
"dominula"	200	15	5	5	0	2
"dominula"	200	16	6	6	0	3
"dominula"	200	17	5	5	0	3
"dominula"	200	18	7	7	0	2
"dominula"	200	19	5	5	0	3
"dominula"	200	20	4	4	1	1
"dominula"	200	21	7	7	0	4
"dominula"	200	22	6	6	0	5
"dominula"	200	23	5	5	0	2
"dominula"	200	24	6	6	0	3
"dominula"	200	25	5	5	0	4
"dominula"	200	26	5	5	1	2
"dominula"	200	27	5	5	0	4
"dominula"	200	28	3	3	0	1
"dominula"	200	29	5	5	0	3
"dominula"	200	30	6	6	0	5
"dominula"	200	31	6	6	0	5
"dominula"	200	32	6	6	0	5
"dominula"	200	33	7	7	0	5
"dominula"	200	34	7	7	0	5
"dominula"	200	35	5	5	1	3
"dominula"	200	36	6	6	0	5
"dominula"	200	37	6	6	0	6
"dominula"	200	38	5	5	0	5
"dominula"	200	39	5	5	0	5
"dominula"	200	40	5	5	0	4
"dominula"	200	41	5	5	0	5
"dominula"	200	42	7	7	0	6
"dominula"	200	43	5	5	0	4
"dominula"	200	44	5	5	0	4
"dominula"	200	45	5	5	0	5
"dominula"	200	46	6	6	0	5
"dominula"	200	47	6	6	0	4
"dominula"	200	48	6	6	0	5
"dominula"	200	49	6	6	0	5
"dominula"	200	50	7	7	0	4
"dominula"	200	51	5	5	1	3
"dominula"	200	52	5	5	0	5
"dominula"	200	53	6	6	0	4
"dominula"	200	54	6	6	0	5
"dominula"	200	55	5	5	1	3
"dominula"	200	56	6	6	0	5
"dominula"	200	57	5	5	0	4
"dominula"	200	58	4	4	0	4
"dominula"	200	59	5	5	0	3
"dominula"	200	60	5	5	0	3
"dominula"	200	61	6	6	0	5
"dominula"	200	62	6	6	0	4
"dominula"	200	63	6	6	0	4
"dominula"	200	64	6	6	0	5
"dominula"	200	65	5	5	0	4
"dominula"	200	66	7	7	0	6
"dominula"	200	67	6	6	0	4
"dominula"	200	68	6	6	0	4
"dominula"	200	69	4	4	0	3
"dominula"	200	70	7	7	0	5
"dominula"	200	71	6	6	0	5
"dominula"	200	72	7	7	0	6
"dominula"	200	73	8	8	0	5
"dominula"	200	74	6	6	0	5
"dominula"	200	75	5	5	0	4
"dominula"	200	76	5	5	0	4
"dominula"	200	77	6	6	0	4
"dominula"	200	78	6	6	0	6
"dominula"	200	79	6	6	0	6
"dominula"	200	80	4	4	0	3
"dominula"	200	81	6	6	0	5
"dominula"	200	82	6	6	0	5
"dominula"	200	83	5	5	0	5
"dominula"	200	84	5	5	0	5
"dominula"	200	85	5	5	0	3
"dominula"	200	86	6	6	0	5
"dominula"	200	87	4	4	0	4
"dominula"	200	88	5	5	0	5
"dominula"	200	89	5	5	0	4
"dominula"	200	90	6	6	0	5
"dominula"	200	91	6	6	0	5
"dominula"	200	92	6	6	0	4
"dominula"	200	93	5	5	0	4
"dominula"	200	94	6	6	0	5
"dominula"	200	95	5	5	0	5
"dominula"	200	96	7	7	0	6
"dominula"	200	97	7	7	0	6
"dominula"	200	98	5	5	0	3
"dominula"	200	99	6	6	0	4
"dominula"	200	100	6	6	1	3
"dominula"	200	101	6	6	0	6
"dominula"	200	102	4	4	0	3
"dominula"	200	103	5	5	0	5
"dominula"	200	104	5	5	0	5
"dominula"	200	105	5	5	0	4
"dominula"	200	106	4	4	0	2
"dominula"	200	107	5	5	0	5
"dominula"	200	108	5	5	0	4
"dominula"	200	109	4	4	0	3
"dominula"	200	110	5	5	0	4
"dominula"	200	111	5	5	0	5
"dominula"	200	112	6	6	0	6
"dominula"	200	113	4	4	0	4
"dominula"	200	114	5	5	0	4
"dominula"	200	115	4	4	0	2
"dominula"	200	116	5	5	0	4
"dominula"	200	117	5	5	0	4
"dominula"	200	118	5	5	0	4
"dominula"	200	119	4	4	0	4
"dominula"	200	120	7	7	0	5
"dominula"	200	121	5	5	0	4
"dominula"	200	122	6	6	0	6
"dominula"	200	123	6	6	0	5
"dominula"	200	124	6	6	0	6
"dominula"	200	125	6	6	1	4
"dominula"	200	126	3	3	0	3
"dominula"	200	127	6	6	0	4
"dominula"	200	128	6	6	0	5
"dominula"	200	129	5	5	0	5
"dominula"	200	130	5	5	0	4
"dominula"	200	131	4	4	0	3
"dominula"	200	132	6	6	0	4
"dominula"	200	133	7	7	0	5
"dominula"	200	134	5	5	1	4
"dominula"	200	135	5	5	0	5
"dominula"	200	136	6	6	0	4
"dominula"	200	137	5	5	0	4
"dominula"	200	138	5	5	0	5
"dominula"	200	139	5	5	0	5
"dominula"	200	140	6	6	0	6
"dominula"	200	141	5	5	0	4
"dominula"	200	142	3	3	0	3
"dominula"	200	143	5	5	0	3
"dominula"	200	144	4	4	0	3
"dominula"	200	145	5	5	0	5
"dominula"	200	146	5	5	0	5
"dominula"	200	147	7	7	0	6
"dominula"	200	148	5	5	0	4
"dominula"	200	149	7	7	0	7
"dominula"	200	150	5	5	0	4
"dominula"	200	151	6	6	0	5
"dominula"	200	152	6	6	0	6
"dominula"	200	153	7	7	0	7
"dominula"	200	154	5	5	0	4
"dominula"	200	155	7	7	0	6
"dominula"	200	156	5	5	0	4
"dominula"	200	157	5	5	1	4
"dominula"	200	158	5	5	0	4
"dominula"	200	159	6	6	1	5
"dominula"	200	160	6	6	0	6
"dominula"	200	161	7	7	0	6
"dominula"	200	162	6	6	0	6
"dominula"	200	163	6	6	0	6
"dominula"	200	164	5	5	0	5
"dominula"	200	165	5	5	0	4
"dominula"	200	166	4	4	0	3
"dominula"	200	167	5	5	0	3
"dominula"	200	168	6	6	0	6
"dominula"	200	169	6	6	1	4
"dominula"	200	170	6	6	0	5
"dominula"	200	171	6	6	0	4
"dominula"	200	172	6	6	0	5
"dominula"	200	173	7	7	0	6
"dominula"	200	174	4	4	0	4
"dominula"	200	175	6	6	0	5
"dominula"	200	176	5	5	0	5
"dominula"	200	177	7	7	0	6
"dominula"	200	178	4	4	0	3
"dominula"	200	179	5	5	0	5
"dominula"	200	180	6	6	0	5
"dominula"	200	181	7	7	0	5
"dominula"	200	182	5	5	0	3
"dominula"	200	183	5	5	0	5
"dominula"	200	184	5	5	0	4
"dominula"	200	185	6	6	0	5
"dominula"	200	186	5	5	0	5
"dominula"	200	187	5	5	0	4
"dominula"	200	188	5	5	0	4
"dominula"	200	189	6	6	0	5
"dominula"	200	190	6	6	0	4
"dominula"	200	191	5	5	0	4
"dominula"	200	192	6	6	1	4
"dominula"	200	193	5	5	0	5
"dominula"	200	194	5	5	0	4
"dominula"	200	195	5	5	0	4
"dominula"	200	196	6	6	0	6
"dominula"	200	197	8	8	2	5
"dominula"	200	198	9	9	0	7
"dominula"	200	199	6	6	0	6
"dominula"	200	200	5	5	0	4
