"Species"	"number_wasps"	"w"	"total_alive"	"total_nested"	"total_usurp"	"total_coNested"
"dominula"	140	127	4	4	0	4
"dominula"	140	128	3	3	0	3
"dominula"	140	129	3	3	0	3
"dominula"	140	130	3	3	0	2
"dominula"	140	131	2	2	0	2
"dominula"	140	132	5	5	0	3
"dominula"	140	133	4	4	0	2
"dominula"	140	134	3	3	0	3
"dominula"	140	135	3	3	0	2
"dominula"	140	136	3	3	0	3
"dominula"	140	137	4	4	0	4
"dominula"	140	138	4	4	0	3
"dominula"	140	139	5	5	0	5
"dominula"	140	140	3	3	0	3
"dominula"	150	1	5	5	0	0
"dominula"	150	2	5	5	1	0
"dominula"	150	3	4	4	1	1
"dominula"	150	4	4	4	0	2
"dominula"	150	5	4	4	0	1
"dominula"	150	6	3	3	0	0
"dominula"	150	7	4	4	0	2
"dominula"	150	8	3	3	0	0
"dominula"	150	9	3	3	0	1
"dominula"	150	10	5	5	0	3
"dominula"	150	11	4	4	0	3
"dominula"	150	12	3	3	1	1
"dominula"	150	13	4	4	0	1
"dominula"	150	14	5	5	0	3
"dominula"	150	15	2	2	0	2
"dominula"	150	16	4	4	0	3
"dominula"	150	17	5	5	0	1
"dominula"	150	18	4	4	0	3
"dominula"	150	19	4	4	0	2
"dominula"	150	20	3	3	0	2
"dominula"	150	21	4	4	0	3
"dominula"	150	22	4	4	0	4
"dominula"	150	23	3	3	0	1
"dominula"	150	24	5	5	0	3
"dominula"	150	25	3	3	0	2
"dominula"	150	26	3	3	0	2
"dominula"	150	27	5	5	0	3
"dominula"	150	28	3	3	0	1
"dominula"	150	29	3	3	0	3
"dominula"	150	30	5	5	0	4
"dominula"	150	31	3	3	0	3
"dominula"	150	32	4	4	0	3
"dominula"	150	33	4	4	0	3
"dominula"	150	34	3	3	0	3
"dominula"	150	35	4	4	0	4
"dominula"	150	36	3	3	0	3
"dominula"	150	37	4	4	0	2
"dominula"	150	38	4	4	0	4
"dominula"	150	39	4	4	0	4
"dominula"	150	40	3	3	0	2
"dominula"	150	41	5	5	0	4
"dominula"	150	42	5	5	0	4
"dominula"	150	43	3	3	0	2
"dominula"	150	44	4	4	0	4
"dominula"	150	45	3	3	0	3
"dominula"	150	46	6	6	0	4
"dominula"	150	47	3	3	0	2
"dominula"	150	48	4	4	0	3
"dominula"	150	49	3	3	0	2
"dominula"	150	50	5	5	0	4
"dominula"	150	51	3	3	0	2
"dominula"	150	52	3	3	0	3
"dominula"	150	53	3	3	0	2
"dominula"	150	54	6	6	0	5
"dominula"	150	55	4	4	0	1
"dominula"	150	56	4	4	0	2
"dominula"	150	57	5	5	0	4
"dominula"	150	58	4	4	0	2
"dominula"	150	59	5	5	0	3
"dominula"	150	60	4	4	1	2
"dominula"	150	61	4	4	0	3
"dominula"	150	62	4	4	0	4
"dominula"	150	63	3	3	0	3
"dominula"	150	64	3	3	0	2
"dominula"	150	65	5	5	1	1
"dominula"	150	66	4	4	0	2
"dominula"	150	67	3	3	0	2
"dominula"	150	68	4	4	0	2
"dominula"	150	69	3	3	0	3
"dominula"	150	70	4	4	0	3
"dominula"	150	71	4	4	0	3
"dominula"	150	72	4	4	0	4
"dominula"	150	73	3	3	0	3
"dominula"	150	74	3	3	0	3
"dominula"	150	75	3	3	0	3
"dominula"	150	76	4	4	0	4
"dominula"	150	77	4	4	1	2
"dominula"	150	78	4	4	0	4
"dominula"	150	79	2	2	0	2
"dominula"	150	80	6	6	0	5
"dominula"	150	81	4	4	0	2
"dominula"	150	82	4	4	0	2
"dominula"	150	83	4	4	1	3
"dominula"	150	84	4	4	0	3
"dominula"	150	85	4	4	0	4
"dominula"	150	86	4	4	0	3
"dominula"	150	87	5	5	0	4
"dominula"	150	88	4	4	0	2
"dominula"	150	89	3	3	0	3
"dominula"	150	90	4	4	0	3
"dominula"	150	91	4	4	0	4
"dominula"	150	92	4	4	0	3
"dominula"	150	93	4	4	0	3
"dominula"	150	94	5	5	0	5
"dominula"	150	95	4	4	1	3
"dominula"	150	96	2	2	0	2
"dominula"	150	97	3	3	0	3
"dominula"	150	98	4	4	0	3
"dominula"	150	99	3	3	0	2
"dominula"	150	100	4	4	0	4
"dominula"	150	101	6	6	0	4
"dominula"	150	102	4	4	0	3
"dominula"	150	103	1	1	0	1
"dominula"	150	104	4	4	0	3
"dominula"	150	105	4	4	0	4
"dominula"	150	106	3	3	0	3
"dominula"	150	107	5	5	0	4
"dominula"	150	108	5	5	0	4
"dominula"	150	109	4	4	0	3
"dominula"	150	110	5	5	0	4
"dominula"	150	111	2	2	0	2
"dominula"	150	112	4	4	0	3
"dominula"	150	113	3	3	0	2
"dominula"	150	114	4	4	0	4
"dominula"	150	115	4	4	0	3
"dominula"	150	116	3	3	0	3
"dominula"	150	117	5	5	0	4
"dominula"	150	118	3	3	0	3
"dominula"	150	119	3	3	0	3
"dominula"	150	120	4	4	0	3
"dominula"	150	121	4	4	0	4
"dominula"	150	122	5	5	0	4
"dominula"	150	123	4	4	0	3
"dominula"	150	124	3	3	0	3
"dominula"	150	125	5	5	0	5
"dominula"	150	126	5	5	0	5
"dominula"	150	127	6	6	0	6
"dominula"	150	128	4	4	0	3
"dominula"	150	129	4	4	0	4
"dominula"	150	130	4	4	0	4
"dominula"	150	131	3	3	0	2
"dominula"	150	132	4	4	0	4
"dominula"	150	133	5	5	0	4
"dominula"	150	134	3	3	0	3
"dominula"	150	135	7	7	0	7
"dominula"	150	136	3	3	0	1
"dominula"	150	137	3	3	0	2
"dominula"	150	138	3	3	0	2
"dominula"	150	139	4	4	0	4
"dominula"	150	140	4	4	0	4
"dominula"	150	141	4	4	0	4
"dominula"	150	142	5	5	0	4
"dominula"	150	143	6	6	0	5
"dominula"	150	144	4	4	0	3
"dominula"	150	145	4	4	0	3
"dominula"	150	146	5	5	0	2
"dominula"	150	147	4	4	0	3
"dominula"	150	148	4	4	0	4
"dominula"	150	149	4	4	0	3
"dominula"	150	150	4	4	0	4
"dominula"	160	1	5	5	0	0
"dominula"	160	2	5	5	0	0
"dominula"	160	3	5	5	0	1
"dominula"	160	4	5	5	0	2
"dominula"	160	5	5	5	0	2
"dominula"	160	6	5	5	0	1
"dominula"	160	7	5	5	0	3
"dominula"	160	8	5	5	1	0
"dominula"	160	9	5	5	0	1
"dominula"	160	10	5	5	0	2
"dominula"	160	11	5	5	0	2
"dominula"	160	12	5	5	0	2
"dominula"	160	13	5	5	1	3
"dominula"	160	14	5	5	0	1
"dominula"	160	15	4	4	1	3
"dominula"	160	16	4	4	1	3
"dominula"	160	17	5	5	0	5
"dominula"	160	18	5	5	0	3
"dominula"	160	19	5	5	1	4
"dominula"	160	20	5	5	0	3
"dominula"	160	21	5	5	0	2
"dominula"	160	22	5	5	0	3
"dominula"	160	23	5	5	0	3
"dominula"	160	24	5	5	0	5
"dominula"	160	25	5	5	0	5
"dominula"	160	26	5	5	0	3
"dominula"	160	27	4	4	2	2
"dominula"	160	28	5	5	0	3
"dominula"	160	29	5	5	1	3
"dominula"	160	30	5	5	0	4
"dominula"	160	31	5	5	0	5
"dominula"	160	32	3	3	0	2
"dominula"	160	33	4	4	0	3
"dominula"	160	34	5	5	0	5
"dominula"	160	35	5	5	0	4
"dominula"	160	36	4	4	0	4
"dominula"	160	37	5	5	0	4
"dominula"	160	38	5	5	0	4
"dominula"	160	39	5	5	0	4
"dominula"	160	40	5	5	0	4
"dominula"	160	41	5	5	0	5
"dominula"	160	42	6	6	0	4
"dominula"	160	43	5	5	0	4
"dominula"	160	44	6	6	0	4
"dominula"	160	45	5	5	0	5
"dominula"	160	46	5	5	0	4
"dominula"	160	47	5	5	0	4
"dominula"	160	48	5	5	0	5
"dominula"	160	49	4	4	0	4
"dominula"	160	50	5	5	0	4
"dominula"	160	51	5	5	0	3
"dominula"	160	52	5	5	0	3
"dominula"	160	53	5	5	0	5
"dominula"	160	54	5	5	0	5
"dominula"	160	55	5	5	0	5
"dominula"	160	56	5	5	0	3
"dominula"	160	57	5	5	1	4
"dominula"	160	58	5	5	0	5
"dominula"	160	59	5	5	0	5
"dominula"	160	60	5	5	0	5
"dominula"	160	61	5	5	0	4
"dominula"	160	62	5	5	0	4
"dominula"	160	63	5	5	0	4
"dominula"	160	64	5	5	0	5
"dominula"	160	65	5	5	0	4
"dominula"	160	66	5	5	0	5
"dominula"	160	67	5	5	0	5
"dominula"	160	68	4	4	0	4
"dominula"	160	69	6	6	0	5
"dominula"	160	70	5	5	0	3
"dominula"	160	71	4	4	0	3
"dominula"	160	72	4	4	0	2
"dominula"	160	73	4	4	0	2
"dominula"	160	74	5	5	0	4
"dominula"	160	75	5	5	0	5
"dominula"	160	76	5	5	0	4
"dominula"	160	77	5	5	0	3
"dominula"	160	78	5	5	0	4
"dominula"	160	79	5	5	0	4
"dominula"	160	80	3	3	0	3
"dominula"	160	81	4	4	0	4
"dominula"	160	82	4	4	0	4
"dominula"	160	83	4	4	0	3
"dominula"	160	84	5	5	0	4
"dominula"	160	85	6	6	0	5
"dominula"	160	86	5	5	0	5
"dominula"	160	87	5	5	0	3
"dominula"	160	88	4	4	1	2
"dominula"	160	89	5	5	1	3
"dominula"	160	90	5	5	0	4
"dominula"	160	91	5	5	0	3
"dominula"	160	92	5	5	0	5
"dominula"	160	93	5	5	0	4
"dominula"	160	94	4	4	0	4
"dominula"	160	95	4	4	0	4
"dominula"	160	96	5	5	0	4
"dominula"	160	97	5	5	0	4
"dominula"	160	98	5	5	0	4
"dominula"	160	99	5	5	0	4
"dominula"	160	100	5	5	0	4
"dominula"	160	101	5	5	0	4
"dominula"	160	102	5	5	0	5
"dominula"	160	103	4	4	0	3
"dominula"	160	104	5	5	0	5
"dominula"	160	105	5	5	0	5
"dominula"	160	106	4	4	0	3
"dominula"	160	107	4	4	0	2
"dominula"	160	108	5	5	0	5
"dominula"	160	109	4	4	0	4
"dominula"	160	110	4	4	0	3
"dominula"	160	111	5	5	0	2
"dominula"	160	112	5	5	0	5
"dominula"	160	113	4	4	1	3
"dominula"	160	114	5	5	0	5
"dominula"	160	115	5	5	0	3
"dominula"	160	116	5	5	0	5
"dominula"	160	117	5	5	1	4
"dominula"	160	118	5	5	0	4
"dominula"	160	119	5	5	0	5
"dominula"	160	120	5	5	0	3
"dominula"	160	121	5	5	0	5
"dominula"	160	122	6	6	0	5
"dominula"	160	123	4	4	0	4
"dominula"	160	124	6	6	1	5
"dominula"	160	125	5	5	0	5
"dominula"	160	126	5	5	0	4
"dominula"	160	127	5	5	0	5
"dominula"	160	128	4	4	0	3
"dominula"	160	129	4	4	0	4
"dominula"	160	130	4	4	0	4
"dominula"	160	131	6	6	0	4
"dominula"	160	132	4	4	0	4
"dominula"	160	133	5	5	0	5
"dominula"	160	134	5	5	0	5
"dominula"	160	135	3	3	0	3
"dominula"	160	136	5	5	0	4
"dominula"	160	137	5	5	0	5
"dominula"	160	138	5	5	0	5
"dominula"	160	139	5	5	0	5
"dominula"	160	140	4	4	0	3
"dominula"	160	141	4	4	0	4
"dominula"	160	142	4	4	1	3
"dominula"	160	143	5	5	0	4
"dominula"	160	144	5	5	1	4
"dominula"	160	145	5	5	0	5
"dominula"	160	146	5	5	0	5
"dominula"	160	147	3	3	0	3
"dominula"	160	148	5	5	0	5
"dominula"	160	149	5	5	0	5
"dominula"	160	150	5	5	0	2
"dominula"	160	151	5	5	0	4
"dominula"	160	152	5	5	0	4
"dominula"	160	153	4	4	0	4
"dominula"	160	154	5	5	0	4
"dominula"	160	155	5	5	0	5
"dominula"	160	156	5	5	0	5
"dominula"	160	157	5	5	0	5
"dominula"	160	158	5	5	0	5
"dominula"	160	159	3	3	0	3
"dominula"	160	160	4	4	0	4
"dominula"	170	1	5	5	0	0
"dominula"	170	2	5	5	0	0
"dominula"	170	3	6	6	0	1
"dominula"	170	4	5	5	0	0
"dominula"	170	5	4	4	0	1
"dominula"	170	6	6	6	2	1
"dominula"	170	7	4	4	0	2
"dominula"	170	8	6	6	0	1
"dominula"	170	9	7	7	0	3
"dominula"	170	10	7	7	0	3
"dominula"	170	11	7	7	1	2
"dominula"	170	12	5	5	0	1
"dominula"	170	13	4	4	0	3
"dominula"	170	14	6	6	0	3
"dominula"	170	15	4	4	0	1
"dominula"	170	16	6	6	2	3
"dominula"	170	17	4	4	0	4
"dominula"	170	18	6	6	0	5
"dominula"	170	19	7	7	0	4
"dominula"	170	20	5	5	0	4
"dominula"	170	21	4	4	0	3
"dominula"	170	22	5	5	0	3
"dominula"	170	23	6	6	0	3
"dominula"	170	24	4	4	0	4
"dominula"	170	25	4	4	0	1
"dominula"	170	26	7	7	0	4
"dominula"	170	27	5	5	0	3
"dominula"	170	28	5	5	0	3
"dominula"	170	29	6	6	0	2
"dominula"	170	30	5	5	0	4
"dominula"	170	31	6	6	0	4
"dominula"	170	32	6	6	0	5
"dominula"	170	33	6	6	1	3
"dominula"	170	34	6	6	0	3
"dominula"	170	35	6	6	0	4
"dominula"	170	36	5	5	1	2
"dominula"	170	37	6	6	0	5
"dominula"	170	38	6	6	0	4
"dominula"	170	39	7	7	0	4
"dominula"	170	40	5	5	0	2
"dominula"	170	41	4	4	0	3
"dominula"	170	42	7	7	0	5
"dominula"	170	43	6	6	0	3
"dominula"	170	44	6	6	0	4
"dominula"	170	45	5	5	0	3
"dominula"	170	46	6	6	0	5
"dominula"	170	47	5	5	0	3
"dominula"	170	48	5	5	0	2
"dominula"	170	49	6	6	0	3
"dominula"	170	50	5	5	0	3
"dominula"	170	51	4	4	0	4
"dominula"	170	52	5	5	0	4
"dominula"	170	53	4	4	0	3
"dominula"	170	54	6	6	0	5
"dominula"	170	55	6	6	0	3
"dominula"	170	56	5	5	0	2
"dominula"	170	57	6	6	1	4
"dominula"	170	58	5	5	0	4
"dominula"	170	59	5	5	0	3
"dominula"	170	60	5	5	0	5
"dominula"	170	61	5	5	0	5
"dominula"	170	62	5	5	0	5
"dominula"	170	63	3	3	0	3
"dominula"	170	64	6	6	0	5
"dominula"	170	65	6	6	0	4
"dominula"	170	66	4	4	0	3
"dominula"	170	67	6	6	0	4
"dominula"	170	68	6	6	1	3
"dominula"	170	69	4	4	0	3
"dominula"	170	70	5	5	0	5
"dominula"	170	71	6	6	0	4
"dominula"	170	72	6	6	0	4
"dominula"	170	73	5	5	0	4
"dominula"	170	74	4	4	0	2
"dominula"	170	75	5	5	0	4
"dominula"	170	76	5	5	0	4
"dominula"	170	77	4	4	0	3
"dominula"	170	78	5	5	0	5
"dominula"	170	79	4	4	0	3
"dominula"	170	80	6	6	0	4
"dominula"	170	81	4	4	0	3
"dominula"	170	82	6	6	0	4
"dominula"	170	83	6	6	0	5
"dominula"	170	84	7	7	0	7
"dominula"	170	85	6	6	0	5
"dominula"	170	86	7	7	1	5
"dominula"	170	87	3	3	0	1
"dominula"	170	88	6	6	0	4
"dominula"	170	89	6	6	0	2
"dominula"	170	90	5	5	0	5
"dominula"	170	91	7	7	0	4
"dominula"	170	92	5	5	0	5
"dominula"	170	93	6	6	1	4
"dominula"	170	94	6	6	0	6
"dominula"	170	95	5	5	0	5
"dominula"	170	96	4	4	0	4
"dominula"	170	97	5	5	0	5
"dominula"	170	98	2	2	0	2
"dominula"	170	99	5	5	0	4
"dominula"	170	100	6	6	0	4
"dominula"	170	101	5	5	0	5
"dominula"	170	102	6	6	0	4
"dominula"	170	103	6	6	0	5
"dominula"	170	104	6	6	0	5
"dominula"	170	105	6	6	0	5
"dominula"	170	106	5	5	0	5
"dominula"	170	107	4	4	0	2
"dominula"	170	108	4	4	0	3
"dominula"	170	109	7	7	0	4
"dominula"	170	110	3	3	0	3
"dominula"	170	111	6	6	0	4
"dominula"	170	112	5	5	0	5
"dominula"	170	113	5	5	0	3
"dominula"	170	114	6	6	0	4
"dominula"	170	115	4	4	0	4
"dominula"	170	116	5	5	0	4
"dominula"	170	117	5	5	0	3
"dominula"	170	118	5	5	0	5
"dominula"	170	119	6	6	1	5
"dominula"	170	120	5	5	0	5
"dominula"	170	121	5	5	0	5
"dominula"	170	122	5	5	0	5
"dominula"	170	123	6	6	0	6
"dominula"	170	124	5	5	0	4
"dominula"	170	125	5	5	0	5
"dominula"	170	126	6	6	0	6
"dominula"	170	127	5	5	0	5
"dominula"	170	128	5	5	0	4
"dominula"	170	129	6	6	0	4
"dominula"	170	130	5	5	0	5
"dominula"	170	131	4	4	0	3
"dominula"	170	132	4	4	0	4
"dominula"	170	133	6	6	0	4
"dominula"	170	134	6	6	0	6
"dominula"	170	135	4	4	1	3
"dominula"	170	136	5	5	0	5
"dominula"	170	137	6	6	0	5
"dominula"	170	138	5	5	0	5
"dominula"	170	139	6	6	0	4
"dominula"	170	140	3	3	0	3
"dominula"	170	141	8	8	1	3
"dominula"	170	142	6	6	0	5
"dominula"	170	143	5	5	0	5
"dominula"	170	144	6	6	0	6
"dominula"	170	145	5	5	0	5
"dominula"	170	146	5	5	0	4
"dominula"	170	147	6	6	0	6
"dominula"	170	148	6	6	0	5
"dominula"	170	149	5	5	0	3
"dominula"	170	150	5	5	0	4
"dominula"	170	151	6	6	0	6
"dominula"	170	152	6	6	0	6
"dominula"	170	153	6	6	1	4
"dominula"	170	154	8	8	0	8
"dominula"	170	155	5	5	0	4
"dominula"	170	156	5	5	0	4
"dominula"	170	157	6	6	0	3
"dominula"	170	158	3	3	0	3
"dominula"	170	159	6	6	0	5
"dominula"	170	160	6	6	0	4
"dominula"	170	161	4	4	0	4
"dominula"	170	162	8	8	0	5
"dominula"	170	163	6	6	0	5
"dominula"	170	164	5	5	0	4
"dominula"	170	165	4	4	0	4
"dominula"	170	166	7	7	0	6
"dominula"	170	167	4	4	0	3
"dominula"	170	168	5	5	0	5
"dominula"	170	169	5	5	0	5
"dominula"	170	170	5	5	0	4
"dominula"	180	1	5	5	0	0
"dominula"	180	2	6	6	1	0
"dominula"	180	3	4	4	0	2
"dominula"	180	4	5	5	0	0
"dominula"	180	5	5	5	0	1
"dominula"	180	6	4	4	0	1
"dominula"	180	7	6	6	0	3
"dominula"	180	8	2	2	1	1
"dominula"	180	9	4	4	0	1
"dominula"	180	10	5	5	1	2
"dominula"	180	11	4	4	0	3
"dominula"	180	12	4	4	0	2
"dominula"	180	13	5	5	0	2
"dominula"	180	14	4	4	0	3
"dominula"	180	15	4	4	0	2
"dominula"	180	16	6	6	0	5
"dominula"	180	17	4	4	0	4
"dominula"	180	18	4	4	1	2
"dominula"	180	19	5	5	0	4
"dominula"	180	20	5	5	0	5
"dominula"	180	21	4	4	0	1
"dominula"	180	22	5	5	0	4
"dominula"	180	23	0	0	0	0
"dominula"	180	24	1	1	0	1
"dominula"	180	25	4	4	0	2
"dominula"	180	26	7	7	0	4
"dominula"	180	27	3	3	0	3
"dominula"	180	28	3	3	0	3
"dominula"	180	29	5	5	0	4
"dominula"	180	30	4	4	0	3
"dominula"	180	31	6	6	0	0
"dominula"	180	32	5	5	0	4
"dominula"	180	33	3	3	0	3
"dominula"	180	34	5	5	0	4
"dominula"	180	35	3	3	0	3
"dominula"	180	36	3	3	0	1
"dominula"	180	37	6	6	0	4
"dominula"	180	38	4	4	0	1
"dominula"	180	39	5	5	0	3
"dominula"	180	40	6	6	0	5
"dominula"	180	41	5	5	0	2
"dominula"	180	42	4	4	0	3
"dominula"	180	43	4	4	0	3
"dominula"	180	44	3	3	0	2
"dominula"	180	45	4	4	0	4
"dominula"	180	46	5	5	0	4
"dominula"	180	47	4	4	0	4
"dominula"	180	48	3	3	0	3
"dominula"	180	49	5	5	0	3
"dominula"	180	50	6	6	0	4
"dominula"	180	51	4	4	0	2
"dominula"	180	52	4	4	0	4
"dominula"	180	53	6	6	0	4
"dominula"	180	54	4	4	0	4
"dominula"	180	55	6	6	0	5
"dominula"	180	56	4	4	0	3
"dominula"	180	57	5	5	0	3
"dominula"	180	58	5	5	0	5
"dominula"	180	59	4	4	0	4
"dominula"	180	60	3	3	0	2
"dominula"	180	61	4	4	0	4
"dominula"	180	62	3	3	0	3
"dominula"	180	63	4	4	0	3
"dominula"	180	64	5	5	0	4
"dominula"	180	65	5	5	0	4
"dominula"	180	66	2	2	0	2
"dominula"	180	67	6	6	0	5
"dominula"	180	68	4	4	0	2
"dominula"	180	69	3	3	0	3
"dominula"	180	70	5	5	0	3
"dominula"	180	71	3	3	0	3
"dominula"	180	72	4	4	0	3
"dominula"	180	73	4	4	0	4
"dominula"	180	74	4	4	0	4
"dominula"	180	75	3	3	0	3
"dominula"	180	76	6	6	0	5
"dominula"	180	77	3	3	0	2
"dominula"	180	78	4	4	1	3
"dominula"	180	79	5	5	0	4
"dominula"	180	80	5	5	0	4
"dominula"	180	81	5	5	0	4
"dominula"	180	82	5	5	0	4
"dominula"	180	83	3	3	0	1
"dominula"	180	84	4	4	0	4
"dominula"	180	85	7	7	0	4
"dominula"	180	86	3	3	0	3
"dominula"	180	87	5	5	0	4
"dominula"	180	88	5	5	0	2
"dominula"	180	89	4	4	0	2
"dominula"	180	90	3	3	0	3
"dominula"	180	91	5	5	0	5
"dominula"	180	92	6	6	0	4
"dominula"	180	93	5	5	0	5
"dominula"	180	94	5	5	0	3
"dominula"	180	95	4	4	1	1
"dominula"	180	96	5	5	0	5
"dominula"	180	97	5	5	0	5
"dominula"	180	98	4	4	0	3
"dominula"	180	99	4	4	0	3
"dominula"	180	100	2	2	0	1
"dominula"	180	101	5	5	1	3
"dominula"	180	102	4	4	1	1
"dominula"	180	103	3	3	0	3
"dominula"	180	104	2	2	0	1
"dominula"	180	105	5	5	0	4
"dominula"	180	106	4	4	0	4
"dominula"	180	107	5	5	0	3
"dominula"	180	108	4	4	0	4
"dominula"	180	109	4	4	0	3
"dominula"	180	110	4	4	0	4
"dominula"	180	111	5	5	0	4
"dominula"	180	112	2	2	0	2
"dominula"	180	113	6	6	0	4
"dominula"	180	114	5	5	0	4
"dominula"	180	115	5	5	0	4
"dominula"	180	116	3	3	0	3
"dominula"	180	117	5	5	0	4
"dominula"	180	118	6	6	0	6
"dominula"	180	119	4	4	0	4
"dominula"	180	120	4	4	1	2
"dominula"	180	121	5	5	1	3
"dominula"	180	122	5	5	0	4
"dominula"	180	123	5	5	1	1
"dominula"	180	124	4	4	0	3
"dominula"	180	125	2	2	0	2
"dominula"	180	126	5	5	0	4
"dominula"	180	127	3	3	0	3
"dominula"	180	128	4	4	0	4
"dominula"	180	129	7	7	0	5
"dominula"	180	130	5	5	0	4
"dominula"	180	131	4	4	0	4
"dominula"	180	132	5	5	0	5
"dominula"	180	133	6	6	0	6
"dominula"	180	134	7	7	0	5
"dominula"	180	135	5	5	0	4
"dominula"	180	136	6	6	0	6
"dominula"	180	137	5	5	0	4
"dominula"	180	138	5	5	0	5
"dominula"	180	139	3	3	0	3
"dominula"	180	140	4	4	0	3
"dominula"	180	141	4	4	0	4
"dominula"	180	142	3	3	0	3
"dominula"	180	143	4	4	0	4
"dominula"	180	144	6	6	0	5
"dominula"	180	145	4	4	0	3
"dominula"	180	146	3	3	0	3
"dominula"	180	147	3	3	0	3
"dominula"	180	148	4	4	0	4
"dominula"	180	149	5	5	0	5
"dominula"	180	150	4	4	0	4
"dominula"	180	151	6	6	0	4
"dominula"	180	152	3	3	0	3
"dominula"	180	153	5	5	0	5
"dominula"	180	154	3	3	0	2
"dominula"	180	155	4	4	0	3
"dominula"	180	156	5	5	1	4
"dominula"	180	157	4	4	0	3
"dominula"	180	158	5	5	0	5
"dominula"	180	159	4	4	0	4
"dominula"	180	160	4	4	0	4
"dominula"	180	161	5	5	0	3
"dominula"	180	162	3	3	0	2
"dominula"	180	163	5	5	0	3
"dominula"	180	164	3	3	0	3
"dominula"	180	165	3	3	0	2
"dominula"	180	166	5	5	0	4
"dominula"	180	167	3	3	0	2
"dominula"	180	168	5	5	0	4
"dominula"	180	169	3	3	0	3
"dominula"	180	170	3	3	0	3
"dominula"	180	171	6	6	0	4
"dominula"	180	172	5	5	0	3
"dominula"	180	173	5	5	0	4
"dominula"	180	174	4	4	0	4
"dominula"	180	175	5	5	0	4
"dominula"	180	176	2	2	0	1
"dominula"	180	177	4	4	0	3
"dominula"	180	178	6	6	0	6
"dominula"	180	179	5	5	0	5
"dominula"	180	180	5	5	0	5
"dominula"	190	1	5	5	0	0
"dominula"	190	2	5	5	0	0
"dominula"	190	3	6	6	0	1
"dominula"	190	4	6	6	0	1
"dominula"	190	5	5	5	0	2
"dominula"	190	6	5	5	0	1
"dominula"	190	7	5	5	1	3
"dominula"	190	8	4	4	0	1
"dominula"	190	9	7	7	0	3
"dominula"	190	10	5	5	0	3
"dominula"	190	11	4	4	0	3
"dominula"	190	12	5	5	0	2
"dominula"	190	13	6	6	0	3
"dominula"	190	14	6	6	0	2
"dominula"	190	15	4	4	2	1
"dominula"	190	16	6	6	0	3
"dominula"	190	17	5	5	1	4
"dominula"	190	18	5	5	0	4
"dominula"	190	19	6	6	0	3
"dominula"	190	20	8	8	0	3
"dominula"	190	21	5	5	0	4
"dominula"	190	22	5	5	0	2
"dominula"	190	23	3	3	0	2
"dominula"	190	24	7	7	0	4
"dominula"	190	25	5	5	1	2
"dominula"	190	26	7	7	0	4
"dominula"	190	27	6	6	0	4
"dominula"	190	28	5	5	0	4
"dominula"	190	29	4	4	0	2
"dominula"	190	30	6	6	0	2
"dominula"	190	31	6	6	0	4
"dominula"	190	32	4	4	0	4
"dominula"	190	33	4	4	0	3
"dominula"	190	34	7	7	0	5
"dominula"	190	35	4	4	0	4
"dominula"	190	36	4	4	0	3
"dominula"	190	37	5	5	0	3
"dominula"	190	38	7	7	0	4
"dominula"	190	39	7	7	0	6
"dominula"	190	40	7	7	0	4
"dominula"	190	41	4	4	0	4
"dominula"	190	42	4	4	0	4
"dominula"	190	43	5	5	0	2
"dominula"	190	44	5	5	1	4
"dominula"	190	45	5	5	0	5
"dominula"	190	46	4	4	0	2
"dominula"	190	47	7	7	0	5
"dominula"	190	48	4	4	0	3
"dominula"	190	49	5	5	0	4
"dominula"	190	50	6	6	0	4
"dominula"	190	51	5	5	0	4
"dominula"	190	52	4	4	0	3
"dominula"	190	53	5	5	0	4
"dominula"	190	54	7	7	1	4
"dominula"	190	55	7	7	0	5
"dominula"	190	56	8	8	0	4
"dominula"	190	57	5	5	0	2
"dominula"	190	58	6	6	0	6
"dominula"	190	59	6	6	0	3
"dominula"	190	60	6	6	0	4
"dominula"	190	61	8	8	0	5
"dominula"	190	62	5	5	0	4
"dominula"	190	63	4	4	1	3
"dominula"	190	64	6	6	0	3
"dominula"	190	65	5	5	0	3
"dominula"	190	66	5	5	0	5
"dominula"	190	67	5	5	0	5
"dominula"	190	68	6	6	0	4
"dominula"	190	69	6	6	1	4
"dominula"	190	70	4	4	0	3
"dominula"	190	71	3	3	0	3
"dominula"	190	72	2	2	0	2
"dominula"	190	73	6	6	0	5
"dominula"	190	74	5	5	0	3
"dominula"	190	75	4	4	0	3
"dominula"	190	76	4	4	0	4
"dominula"	190	77	5	5	0	2
"dominula"	190	78	4	4	0	3
"dominula"	190	79	4	4	0	3
"dominula"	190	80	5	5	0	3
"dominula"	190	81	5	5	0	3
"dominula"	190	82	6	6	1	3
"dominula"	190	83	5	5	0	5
"dominula"	190	84	6	6	0	4
"dominula"	190	85	5	5	0	5
"dominula"	190	86	5	5	0	4
"dominula"	190	87	7	7	0	4
"dominula"	190	88	4	4	0	3
"dominula"	190	89	5	5	0	4
"dominula"	190	90	4	4	0	3
"dominula"	190	91	6	6	0	6
"dominula"	190	92	4	4	0	4
"dominula"	190	93	7	7	0	5
"dominula"	190	94	5	5	0	3
"dominula"	190	95	4	4	0	4
"dominula"	190	96	4	4	0	4
"dominula"	190	97	5	5	0	5
"dominula"	190	98	5	5	0	5
"dominula"	190	99	6	6	0	5
"dominula"	190	100	7	7	0	4
"dominula"	190	101	6	6	0	6
